time_date,odds,time,date,month,day,year,date_time
07:24 07 Fe We,5.17,07:24,7,2,We,2024,2024-02-07 07:24:00
07:33 07 Fe We,14.51,07:33,7,2,We,2024,2024-02-07 07:33:00
07:33 07 Fe We,1.17,07:33,7,2,We,2024,2024-02-07 07:33:00
07:33 07 Fe We,1.0,07:33,7,2,We,2024,2024-02-07 07:33:00
07:33 07 Fe We,1.55,07:33,7,2,We,2024,2024-02-07 07:33:00
07:33 07 Fe We,2.75,07:33,7,2,We,2024,2024-02-07 07:33:00
07:33 07 Fe We,1.91,07:33,7,2,We,2024,2024-02-07 07:33:00
07:33 07 Fe We,6.48,07:33,7,2,We,2024,2024-02-07 07:33:00
07:33 07 Fe We,1.11,07:33,7,2,We,2024,2024-02-07 07:33:00
07:33 07 Fe We,3.65,07:33,7,2,We,2024,2024-02-07 07:33:00
07:33 07 Fe We,1.25,07:33,7,2,We,2024,2024-02-07 07:33:00
07:33 07 Fe We,3.79,07:33,7,2,We,2024,2024-02-07 07:33:00
07:33 07 Fe We,5.88,07:33,7,2,We,2024,2024-02-07 07:33:00
07:33 07 Fe We,1.48,07:33,7,2,We,2024,2024-02-07 07:33:00
07:33 07 Fe We,1.86,07:33,7,2,We,2024,2024-02-07 07:33:00
07:33 07 Fe We,3.21,07:33,7,2,We,2024,2024-02-07 07:33:00
07:33 07 Fe We,2.54,07:33,7,2,We,2024,2024-02-07 07:33:00
07:33 07 Fe We,1.52,07:33,7,2,We,2024,2024-02-07 07:33:00
07:33 07 Fe We,77.94,07:33,7,2,We,2024,2024-02-07 07:33:00
07:33 07 Fe We,1.39,07:33,7,2,We,2024,2024-02-07 07:33:00
07:33 07 Fe We,4.1,07:33,7,2,We,2024,2024-02-07 07:33:00
07:33 07 Fe We,1.08,07:33,7,2,We,2024,2024-02-07 07:33:00
07:47 07 Fe We,1.14,07:47,7,2,We,2024,2024-02-07 07:47:00
07:47 07 Fe We,1.49,07:47,7,2,We,2024,2024-02-07 07:47:00
07:47 07 Fe We,1.76,07:47,7,2,We,2024,2024-02-07 07:47:00
07:47 07 Fe We,3.4,07:47,7,2,We,2024,2024-02-07 07:47:00
07:47 07 Fe We,1.37,07:47,7,2,We,2024,2024-02-07 07:47:00
07:47 07 Fe We,2.25,07:47,7,2,We,2024,2024-02-07 07:47:00
07:47 07 Fe We,1.47,07:47,7,2,We,2024,2024-02-07 07:47:00
07:47 07 Fe We,1.16,07:47,7,2,We,2024,2024-02-07 07:47:00
07:47 07 Fe We,1.0,07:47,7,2,We,2024,2024-02-07 07:47:00
07:47 07 Fe We,1.11,07:47,7,2,We,2024,2024-02-07 07:47:00
07:47 07 Fe We,1.95,07:47,7,2,We,2024,2024-02-07 07:47:00
07:47 07 Fe We,1.0,07:47,7,2,We,2024,2024-02-07 07:47:00
07:47 07 Fe We,4.21,07:47,7,2,We,2024,2024-02-07 07:47:00
07:47 07 Fe We,13.27,07:47,7,2,We,2024,2024-02-07 07:47:00
07:47 07 Fe We,1.05,07:47,7,2,We,2024,2024-02-07 07:47:00
07:47 07 Fe We,1.21,07:47,7,2,We,2024,2024-02-07 07:47:00
07:47 07 Fe We,1.52,07:47,7,2,We,2024,2024-02-07 07:47:00
07:47 07 Fe We,1.5,07:47,7,2,We,2024,2024-02-07 07:47:00
07:47 07 Fe We,1.95,07:47,7,2,We,2024,2024-02-07 07:47:00
07:47 07 Fe We,10.18,07:47,7,2,We,2024,2024-02-07 07:47:00
07:47 07 Fe We,8.78,07:47,7,2,We,2024,2024-02-07 07:47:00
07:47 07 Fe We,1.01,07:47,7,2,We,2024,2024-02-07 07:47:00
07:47 07 Fe We,1.64,07:47,7,2,We,2024,2024-02-07 07:47:00
07:47 07 Fe We,1.05,07:47,7,2,We,2024,2024-02-07 07:47:00
07:47 07 Fe We,32.76,07:47,7,2,We,2024,2024-02-07 07:47:00
07:47 07 Fe We,2.6,07:47,7,2,We,2024,2024-02-07 07:47:00
07:47 07 Fe We,1.5,07:47,7,2,We,2024,2024-02-07 07:47:00
07:47 07 Fe We,1.08,07:47,7,2,We,2024,2024-02-07 07:47:00
07:47 07 Fe We,4.95,07:47,7,2,We,2024,2024-02-07 07:47:00
07:47 07 Fe We,1.07,07:47,7,2,We,2024,2024-02-07 07:47:00
07:47 07 Fe We,1.03,07:47,7,2,We,2024,2024-02-07 07:47:00
07:47 07 Fe We,1.23,07:47,7,2,We,2024,2024-02-07 07:47:00
07:47 07 Fe We,1.11,07:47,7,2,We,2024,2024-02-07 07:47:00
07:56 07 Fe We,1.43,07:56,7,2,We,2024,2024-02-07 07:56:00
07:56 07 Fe We,1.48,07:56,7,2,We,2024,2024-02-07 07:56:00
07:56 07 Fe We,1.12,07:56,7,2,We,2024,2024-02-07 07:56:00
07:56 07 Fe We,2.24,07:56,7,2,We,2024,2024-02-07 07:56:00
07:56 07 Fe We,2.21,07:56,7,2,We,2024,2024-02-07 07:56:00
07:56 07 Fe We,6.94,07:56,7,2,We,2024,2024-02-07 07:56:00
07:56 07 Fe We,1.0,07:56,7,2,We,2024,2024-02-07 07:56:00
07:56 07 Fe We,1.99,07:56,7,2,We,2024,2024-02-07 07:56:00
07:56 07 Fe We,1.14,07:56,7,2,We,2024,2024-02-07 07:56:00
07:56 07 Fe We,1.0,07:56,7,2,We,2024,2024-02-07 07:56:00
07:56 07 Fe We,2.68,07:56,7,2,We,2024,2024-02-07 07:56:00
07:56 07 Fe We,2.71,07:56,7,2,We,2024,2024-02-07 07:56:00
07:56 07 Fe We,3.42,07:56,7,2,We,2024,2024-02-07 07:56:00
07:56 07 Fe We,1.38,07:56,7,2,We,2024,2024-02-07 07:56:00
07:56 07 Fe We,66.57,07:56,7,2,We,2024,2024-02-07 07:56:00
07:56 07 Fe We,2.32,07:56,7,2,We,2024,2024-02-07 07:56:00
07:56 07 Fe We,1.06,07:56,7,2,We,2024,2024-02-07 07:56:00
07:56 07 Fe We,5.04,07:56,7,2,We,2024,2024-02-07 07:56:00
07:56 07 Fe We,1.16,07:56,7,2,We,2024,2024-02-07 07:56:00
07:56 07 Fe We,5.01,07:56,7,2,We,2024,2024-02-07 07:56:00
07:56 07 Fe We,1.14,07:56,7,2,We,2024,2024-02-07 07:56:00
07:59 07 Fe We,1.1,07:59,7,2,We,2024,2024-02-07 07:59:00
07:59 07 Fe We,3.17,07:59,7,2,We,2024,2024-02-07 07:59:00
07:59 07 Fe We,1.19,07:59,7,2,We,2024,2024-02-07 07:59:00
07:59 07 Fe We,1.86,07:59,7,2,We,2024,2024-02-07 07:59:00
07:59 07 Fe We,1.28,07:59,7,2,We,2024,2024-02-07 07:59:00
07:59 07 Fe We,1.04,07:59,7,2,We,2024,2024-02-07 07:59:00
07:59 07 Fe We,2.07,07:59,7,2,We,2024,2024-02-07 07:59:00
07:59 07 Fe We,1.09,07:59,7,2,We,2024,2024-02-07 07:59:00
07:59 07 Fe We,9.34,07:59,7,2,We,2024,2024-02-07 07:59:00
07:59 07 Fe We,1.04,07:59,7,2,We,2024,2024-02-07 07:59:00
07:59 07 Fe We,2.27,07:59,7,2,We,2024,2024-02-07 07:59:00
07:59 07 Fe We,1.06,07:59,7,2,We,2024,2024-02-07 07:59:00
08:06 07 Fe We,1.04,08:06,7,2,We,2024,2024-02-07 08:06:00
08:06 07 Fe We,1.09,08:06,7,2,We,2024,2024-02-07 08:06:00
08:06 07 Fe We,4.39,08:06,7,2,We,2024,2024-02-07 08:06:00
08:06 07 Fe We,1.14,08:06,7,2,We,2024,2024-02-07 08:06:00
08:06 07 Fe We,41.18,08:06,7,2,We,2024,2024-02-07 08:06:00
08:06 07 Fe We,2.63,08:06,7,2,We,2024,2024-02-07 08:06:00
08:06 07 Fe We,3.16,08:06,7,2,We,2024,2024-02-07 08:06:00
08:06 07 Fe We,10.54,08:06,7,2,We,2024,2024-02-07 08:06:00
08:06 07 Fe We,1.73,08:06,7,2,We,2024,2024-02-07 08:06:00
08:06 07 Fe We,1.48,08:06,7,2,We,2024,2024-02-07 08:06:00
08:06 07 Fe We,1.5,08:06,7,2,We,2024,2024-02-07 08:06:00
08:06 07 Fe We,34.33,08:06,7,2,We,2024,2024-02-07 08:06:00
08:06 07 Fe We,30.99,08:06,7,2,We,2024,2024-02-07 08:06:00
08:06 07 Fe We,1.77,08:06,7,2,We,2024,2024-02-07 08:06:00
08:06 07 Fe We,2.07,08:06,7,2,We,2024,2024-02-07 08:06:00
08:09 07 Fe We,1.81,08:09,7,2,We,2024,2024-02-07 08:09:00
08:09 07 Fe We,2.35,08:09,7,2,We,2024,2024-02-07 08:09:00
08:09 07 Fe We,2.62,08:09,7,2,We,2024,2024-02-07 08:09:00
08:09 07 Fe We,1.01,08:09,7,2,We,2024,2024-02-07 08:09:00
08:09 07 Fe We,2.97,08:09,7,2,We,2024,2024-02-07 08:09:00
08:09 07 Fe We,3.31,08:09,7,2,We,2024,2024-02-07 08:09:00
08:09 07 Fe We,3.26,08:09,7,2,We,2024,2024-02-07 08:09:00
08:09 07 Fe We,2.2,08:09,7,2,We,2024,2024-02-07 08:09:00
08:09 07 Fe We,1.04,08:09,7,2,We,2024,2024-02-07 08:09:00
08:09 07 Fe We,1.26,08:09,7,2,We,2024,2024-02-07 08:09:00
08:09 07 Fe We,1.65,08:09,7,2,We,2024,2024-02-07 08:09:00
08:09 07 Fe We,1.98,08:09,7,2,We,2024,2024-02-07 08:09:00
08:09 07 Fe We,14.83,08:09,7,2,We,2024,2024-02-07 08:09:00
08:09 07 Fe We,2.55,08:09,7,2,We,2024,2024-02-07 08:09:00
08:09 07 Fe We,1.03,08:09,7,2,We,2024,2024-02-07 08:09:00
08:20 07 Fe We,34.5,08:20,7,2,We,2024,2024-02-07 08:20:00
08:20 07 Fe We,3.49,08:20,7,2,We,2024,2024-02-07 08:20:00
08:20 07 Fe We,3.03,08:20,7,2,We,2024,2024-02-07 08:20:00
08:20 07 Fe We,1.07,08:20,7,2,We,2024,2024-02-07 08:20:00
08:20 07 Fe We,2.03,08:20,7,2,We,2024,2024-02-07 08:20:00
08:20 07 Fe We,1.05,08:20,7,2,We,2024,2024-02-07 08:20:00
08:20 07 Fe We,1.54,08:20,7,2,We,2024,2024-02-07 08:20:00
08:20 07 Fe We,3.35,08:20,7,2,We,2024,2024-02-07 08:20:00
08:20 07 Fe We,2.07,08:20,7,2,We,2024,2024-02-07 08:20:00
08:20 07 Fe We,2.55,08:20,7,2,We,2024,2024-02-07 08:20:00
08:20 07 Fe We,1.36,08:20,7,2,We,2024,2024-02-07 08:20:00
08:20 07 Fe We,1.09,08:20,7,2,We,2024,2024-02-07 08:20:00
08:20 07 Fe We,1.55,08:20,7,2,We,2024,2024-02-07 08:20:00
08:20 07 Fe We,1.81,08:20,7,2,We,2024,2024-02-07 08:20:00
08:20 07 Fe We,1.0,08:20,7,2,We,2024,2024-02-07 08:20:00
08:20 07 Fe We,12.87,08:20,7,2,We,2024,2024-02-07 08:20:00
08:20 07 Fe We,1.09,08:20,7,2,We,2024,2024-02-07 08:20:00
08:20 07 Fe We,1.08,08:20,7,2,We,2024,2024-02-07 08:20:00
08:20 07 Fe We,1.6,08:20,7,2,We,2024,2024-02-07 08:20:00
08:20 07 Fe We,2.4,08:20,7,2,We,2024,2024-02-07 08:20:00
08:20 07 Fe We,2.12,08:20,7,2,We,2024,2024-02-07 08:20:00
08:23 07 Fe We,32.27,08:23,7,2,We,2024,2024-02-07 08:23:00
08:23 07 Fe We,1.11,08:23,7,2,We,2024,2024-02-07 08:23:00
08:23 07 Fe We,1.21,08:23,7,2,We,2024,2024-02-07 08:23:00
08:23 07 Fe We,6.14,08:23,7,2,We,2024,2024-02-07 08:23:00
08:23 07 Fe We,3.4,08:23,7,2,We,2024,2024-02-07 08:23:00
08:30 07 Fe We,13.52,08:30,7,2,We,2024,2024-02-07 08:30:00
08:30 07 Fe We,1.2,08:30,7,2,We,2024,2024-02-07 08:30:00
08:30 07 Fe We,1.68,08:30,7,2,We,2024,2024-02-07 08:30:00
08:30 07 Fe We,2.89,08:30,7,2,We,2024,2024-02-07 08:30:00
08:30 07 Fe We,1.41,08:30,7,2,We,2024,2024-02-07 08:30:00
08:30 07 Fe We,12.37,08:30,7,2,We,2024,2024-02-07 08:30:00
08:30 07 Fe We,5.91,08:30,7,2,We,2024,2024-02-07 08:30:00
08:30 07 Fe We,2.52,08:30,7,2,We,2024,2024-02-07 08:30:00
08:30 07 Fe We,3.99,08:30,7,2,We,2024,2024-02-07 08:30:00
08:30 07 Fe We,1.68,08:30,7,2,We,2024,2024-02-07 08:30:00
08:30 07 Fe We,2.06,08:30,7,2,We,2024,2024-02-07 08:30:00
08:30 07 Fe We,4.5,08:30,7,2,We,2024,2024-02-07 08:30:00
08:30 07 Fe We,1.61,08:30,7,2,We,2024,2024-02-07 08:30:00
08:30 07 Fe We,3.09,08:30,7,2,We,2024,2024-02-07 08:30:00
08:30 07 Fe We,5.35,08:30,7,2,We,2024,2024-02-07 08:30:00
08:30 07 Fe We,1.38,08:30,7,2,We,2024,2024-02-07 08:30:00
12:06 07 Fe We,1.36,12:06,7,2,We,2024,2024-02-07 12:06:00
12:06 07 Fe We,13.68,12:06,7,2,We,2024,2024-02-07 12:06:00
12:06 07 Fe We,1.58,12:06,7,2,We,2024,2024-02-07 12:06:00
12:06 07 Fe We,3.35,12:06,7,2,We,2024,2024-02-07 12:06:00
12:06 07 Fe We,1.19,12:06,7,2,We,2024,2024-02-07 12:06:00
12:06 07 Fe We,1.4,12:06,7,2,We,2024,2024-02-07 12:06:00
12:06 07 Fe We,12.39,12:06,7,2,We,2024,2024-02-07 12:06:00
12:06 07 Fe We,2.16,12:06,7,2,We,2024,2024-02-07 12:06:00
12:06 07 Fe We,1.64,12:06,7,2,We,2024,2024-02-07 12:06:00
12:06 07 Fe We,1.41,12:06,7,2,We,2024,2024-02-07 12:06:00
12:06 07 Fe We,1.39,12:06,7,2,We,2024,2024-02-07 12:06:00
12:06 07 Fe We,1.26,12:06,7,2,We,2024,2024-02-07 12:06:00
12:06 07 Fe We,32.16,12:06,7,2,We,2024,2024-02-07 12:06:00
12:06 07 Fe We,1.0,12:06,7,2,We,2024,2024-02-07 12:06:00
12:06 07 Fe We,1.21,12:06,7,2,We,2024,2024-02-07 12:06:00
12:06 07 Fe We,2.99,12:06,7,2,We,2024,2024-02-07 12:06:00
12:06 07 Fe We,1.51,12:06,7,2,We,2024,2024-02-07 12:06:00
12:06 07 Fe We,4.47,12:06,7,2,We,2024,2024-02-07 12:06:00
12:06 07 Fe We,2.73,12:06,7,2,We,2024,2024-02-07 12:06:00
12:06 07 Fe We,1.72,12:06,7,2,We,2024,2024-02-07 12:06:00
12:06 07 Fe We,1.07,12:06,7,2,We,2024,2024-02-07 12:06:00
12:06 07 Fe We,1.25,12:06,7,2,We,2024,2024-02-07 12:06:00
12:06 07 Fe We,2.74,12:06,7,2,We,2024,2024-02-07 12:06:00
12:06 07 Fe We,2.6,12:06,7,2,We,2024,2024-02-07 12:06:00
12:06 07 Fe We,3.29,12:06,7,2,We,2024,2024-02-07 12:06:00
12:06 07 Fe We,3.57,12:06,7,2,We,2024,2024-02-07 12:06:00
12:26 07 Fe We,8.1,12:26,7,2,We,2024,2024-02-07 12:26:00
12:26 07 Fe We,3.0,12:26,7,2,We,2024,2024-02-07 12:26:00
12:26 07 Fe We,1.71,12:26,7,2,We,2024,2024-02-07 12:26:00
12:26 07 Fe We,8.83,12:26,7,2,We,2024,2024-02-07 12:26:00
12:26 07 Fe We,1.74,12:26,7,2,We,2024,2024-02-07 12:26:00
12:26 07 Fe We,4.72,12:26,7,2,We,2024,2024-02-07 12:26:00
12:26 07 Fe We,8.98,12:26,7,2,We,2024,2024-02-07 12:26:00
12:26 07 Fe We,1.0,12:26,7,2,We,2024,2024-02-07 12:26:00
12:26 07 Fe We,2.57,12:26,7,2,We,2024,2024-02-07 12:26:00
12:26 07 Fe We,1.45,12:26,7,2,We,2024,2024-02-07 12:26:00
12:26 07 Fe We,1.19,12:26,7,2,We,2024,2024-02-07 12:26:00
12:26 07 Fe We,1.43,12:26,7,2,We,2024,2024-02-07 12:26:00
12:26 07 Fe We,3.45,12:26,7,2,We,2024,2024-02-07 12:26:00
12:26 07 Fe We,2.87,12:26,7,2,We,2024,2024-02-07 12:26:00
12:26 07 Fe We,1.82,12:26,7,2,We,2024,2024-02-07 12:26:00
12:26 07 Fe We,1.72,12:26,7,2,We,2024,2024-02-07 12:26:00
12:26 07 Fe We,25.68,12:26,7,2,We,2024,2024-02-07 12:26:00
12:26 07 Fe We,2.94,12:26,7,2,We,2024,2024-02-07 12:26:00
12:26 07 Fe We,1.14,12:26,7,2,We,2024,2024-02-07 12:26:00
12:26 07 Fe We,6.34,12:26,7,2,We,2024,2024-02-07 12:26:00
12:26 07 Fe We,8.33,12:26,7,2,We,2024,2024-02-07 12:26:00
12:26 07 Fe We,6.69,12:26,7,2,We,2024,2024-02-07 12:26:00
12:26 07 Fe We,1.14,12:26,7,2,We,2024,2024-02-07 12:26:00
12:34 07 Fe We,1.6,12:34,7,2,We,2024,2024-02-07 12:34:00
12:34 07 Fe We,2.05,12:34,7,2,We,2024,2024-02-07 12:34:00
12:34 07 Fe We,42.68,12:34,7,2,We,2024,2024-02-07 12:34:00
12:34 07 Fe We,1.08,12:34,7,2,We,2024,2024-02-07 12:34:00
12:34 07 Fe We,2.9,12:34,7,2,We,2024,2024-02-07 12:34:00
12:34 07 Fe We,41.83,12:34,7,2,We,2024,2024-02-07 12:34:00
12:34 07 Fe We,9.75,12:34,7,2,We,2024,2024-02-07 12:34:00
12:34 07 Fe We,1.05,12:34,7,2,We,2024,2024-02-07 12:34:00
12:34 07 Fe We,1.32,12:34,7,2,We,2024,2024-02-07 12:34:00
12:34 07 Fe We,29.67,12:34,7,2,We,2024,2024-02-07 12:34:00
12:34 07 Fe We,5.31,12:34,7,2,We,2024,2024-02-07 12:34:00
12:56 07 Fe We,162.11,12:56,7,2,We,2024,2024-02-07 12:56:00
12:56 07 Fe We,1.63,12:56,7,2,We,2024,2024-02-07 12:56:00
12:56 07 Fe We,5.73,12:56,7,2,We,2024,2024-02-07 12:56:00
12:56 07 Fe We,2.02,12:56,7,2,We,2024,2024-02-07 12:56:00
12:56 07 Fe We,1.68,12:56,7,2,We,2024,2024-02-07 12:56:00
12:56 07 Fe We,1.48,12:56,7,2,We,2024,2024-02-07 12:56:00
12:56 07 Fe We,1.0,12:56,7,2,We,2024,2024-02-07 12:56:00
12:56 07 Fe We,3.07,12:56,7,2,We,2024,2024-02-07 12:56:00
12:56 07 Fe We,16.17,12:56,7,2,We,2024,2024-02-07 12:56:00
12:56 07 Fe We,1.04,12:56,7,2,We,2024,2024-02-07 12:56:00
12:56 07 Fe We,1.12,12:56,7,2,We,2024,2024-02-07 12:56:00
12:56 07 Fe We,2.31,12:56,7,2,We,2024,2024-02-07 12:56:00
12:56 07 Fe We,1.27,12:56,7,2,We,2024,2024-02-07 12:56:00
12:56 07 Fe We,1.71,12:56,7,2,We,2024,2024-02-07 12:56:00
12:56 07 Fe We,1.66,12:56,7,2,We,2024,2024-02-07 12:56:00
12:56 07 Fe We,2.9,12:56,7,2,We,2024,2024-02-07 12:56:00
12:56 07 Fe We,2.39,12:56,7,2,We,2024,2024-02-07 12:56:00
12:56 07 Fe We,3.21,12:56,7,2,We,2024,2024-02-07 12:56:00
12:56 07 Fe We,9.01,12:56,7,2,We,2024,2024-02-07 12:56:00
12:56 07 Fe We,2.43,12:56,7,2,We,2024,2024-02-07 12:56:00
12:56 07 Fe We,1.11,12:56,7,2,We,2024,2024-02-07 12:56:00
12:56 07 Fe We,1.23,12:56,7,2,We,2024,2024-02-07 12:56:00
